HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-07 14:22:08.270,2016-04-07 14:20:51.380,2016-04-07 14:22:08.252,Treadmill,l13011419151518,2016-04-07 14:20:51.380,,
2016-04-07 14:22:08.717,2016-04-07 14:20:50.632,2016-04-07 14:22:08.713,Walking,l13011419151518,2016-04-07 14:20:50.632,,
2016-04-07 14:24:03.458,2016-04-07 14:22:36.280,2016-04-07 14:24:03.448,Bag,l13011419151518,2016-04-07 14:22:36.280,,
2016-04-07 14:24:04.373,2016-04-07 14:22:34.684,2016-04-07 14:24:04.369,3.5 mph,l13011419151518,2016-04-07 14:22:34.684,,
2016-04-07 14:24:04.767,2016-04-07 14:22:32.495,2016-04-07 14:24:04.761,Treadmill,l13011419151518,2016-04-07 14:22:32.495,,
2016-04-07 14:24:05.178,2016-04-07 14:22:30.942,2016-04-07 14:24:05.172,Walking,l13011419151518,2016-04-07 14:22:30.942,,
2016-04-07 14:26:36.832,2016-04-07 14:24:21.597,2016-04-07 14:26:36.827,Walking,l13011419151518,2016-04-07 14:24:21.597,,
2016-04-07 14:26:36.841,2016-04-07 14:24:22.437,2016-04-07 14:26:36.827,Treadmill,l13011419151518,2016-04-07 14:24:22.437,,
2016-04-07 14:26:36.849,2016-04-07 14:24:23.558,2016-04-07 14:26:36.827,3 mph,l13011419151518,2016-04-07 14:24:23.558,,
2016-04-07 14:54:06.842,2016-04-07 14:45:44.789,2016-04-07 14:54:06.836,Biking,l13011419151518,2016-04-07 14:45:44.789,,
2016-04-07 14:54:07.109,2016-04-07 14:45:47.267,2016-04-07 14:54:07.101,Outdoors,l13011419151518,2016-04-07 14:45:47.267,,
2016-04-07 14:55:42.096,2016-04-07 14:54:17.873,2016-04-07 14:55:42.077,Up,l13011419151518,2016-04-07 14:54:17.873,,
2016-04-07 14:55:42.295,2016-04-07 14:54:17.361,2016-04-07 14:55:42.291,Stairs,l13011419151518,2016-04-07 14:54:17.361,,
2016-04-07 14:55:42.515,2016-04-07 14:54:13.595,2016-04-07 14:55:42.501,Walking,l13011419151518,2016-04-07 14:54:13.595,,
2016-04-07 14:56:19.504,2016-04-07 14:54:14.175,2016-04-07 14:56:19.498,Bag,l13011419151518,2016-04-07 14:54:14.175,,
2016-04-07 14:56:34.457,2016-04-07 14:55:43.942,2016-04-07 14:56:34.438,Walking,l13011419151518,2016-04-07 14:55:43.942,,
2016-04-07 14:57:04.108,2016-04-07 14:56:35.100,2016-04-07 14:57:04.104,Elevator,l13011419151518,2016-04-07 14:56:35.100,,
2016-04-07 14:57:04.439,2016-04-07 14:56:35.679,2016-04-07 14:57:04.435,Down,l13011419151518,2016-04-07 14:56:35.679,,
2016-04-07 14:57:04.835,2016-04-07 14:56:34.475,2016-04-07 14:57:04.829,Standing,l13011419151518,2016-04-07 14:56:34.475,,
2016-04-07 14:57:32.269,2016-04-07 14:57:04.842,2016-04-07 14:57:32.265,Walking,l13011419151518,2016-04-07 14:57:04.842,,
2016-04-07 14:58:55.869,2016-04-07 14:58:19.898,2016-04-07 14:58:55.864,Standing,l13011419151518,2016-04-07 14:58:19.898,,
2016-04-07 14:58:55.877,2016-04-07 14:58:21.209,2016-04-07 14:58:55.864,Elevator,l13011419151518,2016-04-07 14:58:21.209,,
2016-04-07 14:58:55.885,2016-04-07 14:58:22.105,2016-04-07 14:58:55.864,Up,l13011419151518,2016-04-07 14:58:22.105,,
