HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-29 14:47:36.432,2016-04-29 14:47:16.253,2016-04-29 14:47:36.425,Phone,l13011419151518,2016-04-29 14:47:16.253,,
2016-04-29 14:48:02.986,2016-04-29 14:47:36.920,2016-04-29 14:48:02.981,Texting,l13011419151518,2016-04-29 14:47:36.920,,
2016-04-29 14:48:23.332,2016-04-29 14:48:03.399,2016-04-29 14:48:23.317,Phone,l13011419151518,2016-04-29 14:48:03.399,,
2016-04-29 14:48:24.692,2016-04-29 14:43:47.824,2016-04-29 14:48:24.687,Sitting,l13011419151518,2016-04-29 14:43:47.824,,
2016-04-29 14:52:23.703,2016-04-29 14:48:51.672,2016-04-29 14:52:23.698,Standing,l13011419151518,2016-04-29 14:48:51.672,,
2016-04-29 14:52:24.388,2016-04-29 14:48:53.283,2016-04-29 14:52:24.376,Arms rested on the desk,l13011419151518,2016-04-29 14:48:53.283,,
2016-04-29 14:52:25.610,2016-04-29 14:48:55.206,2016-04-29 14:52:25.601,Web Browsing,l13011419151518,2016-04-29 14:48:55.206,,
2016-04-29 14:54:23.804,2016-04-29 14:52:28.870,2016-04-29 14:54:23.799,Writing,l13011419151518,2016-04-29 14:52:28.870,,
2016-04-29 14:54:24.321,2016-04-29 14:52:28.000,2016-04-29 14:54:24.317,Arms rested on the desk,l13011419151518,2016-04-29 14:52:28.000,,
2016-04-29 14:54:25.238,2016-04-29 14:52:27.137,2016-04-29 14:54:25.234,Standing,l13011419151518,2016-04-29 14:52:27.137,,
2016-04-29 14:54:50.761,2016-04-29 14:54:42.377,2016-04-29 14:54:50.755,Texting,l13011419151518,2016-04-29 14:54:42.377,,
2016-04-29 14:55:18.376,2016-04-29 14:36:19.772,2016-04-29 14:55:18.371,Wear ON,l13011419151518,2016-04-29 14:36:19.772,,
2016-04-29 14:56:50.777,2016-04-29 14:56:48.693,2016-04-29 14:56:50.772,Texting,l13011419151518,2016-04-29 14:56:48.693,,
2016-04-29 14:57:20.821,2016-04-29 14:56:49.961,2016-04-29 14:57:20.816,Standing,l13011419151518,2016-04-29 14:56:49.961,,
2016-04-29 14:58:33.382,2016-04-29 14:57:46.942,2016-04-29 14:58:33.375,Outdoors,l13011419151518,2016-04-29 14:57:46.942,,
2016-04-29 14:58:34.043,2016-04-29 14:57:46.199,2016-04-29 14:58:34.038,Walking,l13011419151518,2016-04-29 14:57:46.199,,
2016-04-29 14:58:34.275,2016-04-29 14:57:47.780,2016-04-29 14:58:34.270,City,l13011419151518,2016-04-29 14:57:47.780,,
2016-04-29 14:58:53.345,2016-04-29 14:58:39.031,2016-04-29 14:58:53.340,Walking,l13011419151518,2016-04-29 14:58:39.031,,
2016-04-29 14:59:26.479,2016-04-29 14:59:13.012,2016-04-29 14:59:26.469,Vending machine,l13011419151518,2016-04-29 14:59:13.012,,
2016-04-29 14:59:27.102,2016-04-29 14:59:11.987,2016-04-29 14:59:27.096,Standing,l13011419151518,2016-04-29 14:59:11.987,,
2016-04-29 15:00:58.708,2016-04-29 14:59:27.390,2016-04-29 14:59:59.999,Walking,l13011419151518,2016-04-29 14:59:27.390,,
2016-04-29 15:03:23.539,2016-04-29 14:59:51.396,2016-04-29 14:59:59.999,City,l13011419151518,2016-04-29 14:59:51.396,,
2016-04-29 15:03:24.855,2016-04-29 14:59:50.646,2016-04-29 14:59:59.999,Outdoors,l13011419151518,2016-04-29 14:59:50.646,,
