HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-03-03 14:21:52.424,2016-03-03 14:21:33.620,2016-03-03 14:21:52.403,Down,l13011419151518,2016-03-03 14:21:33.620,,
2016-03-03 14:21:53.357,2016-03-03 14:21:32.231,2016-03-03 14:21:53.353,Standing,l13011419151518,2016-03-03 14:21:32.231,,
2016-03-03 14:24:31.126,2016-03-03 14:22:16.516,2016-03-03 14:24:31.121,City,l13011419151518,2016-03-03 14:22:16.516,,
2016-03-03 14:24:37.159,2016-03-03 14:21:53.360,2016-03-03 14:24:37.155,Walking,l13011419151518,2016-03-03 14:21:53.360,,
2016-03-03 14:24:59.572,2016-03-03 14:24:37.444,2016-03-03 14:24:59.563,Escalator,l13011419151518,2016-03-03 14:24:37.444,,
2016-03-03 14:25:00.155,2016-03-03 14:24:37.162,2016-03-03 14:25:00.147,Standing,l13011419151518,2016-03-03 14:24:37.162,,
2016-03-03 14:25:00.554,2016-03-03 14:24:37.877,2016-03-03 14:25:00.543,Up,l13011419151518,2016-03-03 14:24:37.877,,
2016-03-03 14:25:19.616,2016-03-03 14:25:10.311,2016-03-03 14:25:19.597,Down,l13011419151518,2016-03-03 14:25:10.311,,
2016-03-03 14:25:19.892,2016-03-03 14:25:09.908,2016-03-03 14:25:19.884,Stairs,l13011419151518,2016-03-03 14:25:09.908,,
2016-03-03 14:25:20.713,2016-03-03 14:25:20.161,2016-03-03 14:25:20.702,Stairs,l13011419151518,2016-03-03 14:25:20.161,,
2016-03-03 14:29:10.964,2016-03-03 14:25:00.162,2016-03-03 14:29:10.960,Walking,l13011419151518,2016-03-03 14:25:00.162,,
2016-03-03 14:29:11.265,2016-03-03 14:25:30.484,2016-03-03 14:29:11.260,City,l13011419151518,2016-03-03 14:25:30.484,,
2016-03-03 14:29:11.819,2016-03-03 14:27:50.629,2016-03-03 14:29:11.792,Story,l13011419151518,2016-03-03 14:27:50.629,,
2016-03-03 14:29:29.578,2016-03-03 14:29:17.729,2016-03-03 14:29:29.574,Non-dominant hand,l13011419151518,2016-03-03 14:29:17.729,,
2016-03-03 14:30:36.703,2016-03-03 14:29:28.572,2016-03-03 14:30:36.698,Dominant hand,l13011419151518,2016-03-03 14:29:28.572,,
2016-03-03 14:30:37.401,2016-03-03 14:29:14.982,2016-03-03 14:30:37.397,MBTA,l13011419151518,2016-03-03 14:29:14.982,,
2016-03-03 14:30:38.211,2016-03-03 14:29:13.881,2016-03-03 14:30:38.207,Standing,l13011419151518,2016-03-03 14:29:13.881,,
2016-03-03 14:30:57.083,2016-03-03 14:30:38.214,2016-03-03 14:30:57.073,Walking,l13011419151518,2016-03-03 14:30:38.214,,
2016-03-03 14:31:39.359,2016-03-03 14:30:57.091,2016-03-03 14:31:39.354,Standing,l13011419151518,2016-03-03 14:30:57.091,,
2016-03-03 14:31:39.842,2016-03-03 14:30:57.440,2016-03-03 14:31:39.838,Stop light,l13011419151518,2016-03-03 14:30:57.440,,
2016-03-03 14:36:40.967,2016-03-03 14:30:41.966,2016-03-03 14:36:40.952,City,l13011419151518,2016-03-03 14:30:41.966,,
2016-03-03 14:37:21.388,2016-03-03 14:31:39.363,2016-03-03 14:37:21.383,Walking,l13011419151518,2016-03-03 14:31:39.363,,
2016-03-03 14:37:41.118,2016-03-03 14:32:22.003,2016-03-03 14:37:41.113,Story,l13011419151518,2016-03-03 14:32:22.003,,
2016-03-03 14:37:41.125,2016-03-03 14:37:21.391,2016-03-03 14:37:41.113,Standing,l13011419151518,2016-03-03 14:37:21.391,,
2016-03-03 14:37:41.133,2016-03-03 14:37:27.464,2016-03-03 14:37:41.113,Vending machine,l13011419151518,2016-03-03 14:37:27.464,,
2016-03-03 14:39:17.403,2016-03-03 14:38:31.518,2016-03-03 14:39:17.398,Frisbee,l13011419151518,2016-03-03 14:38:31.518,,
2016-03-03 14:42:02.863,2016-03-03 14:40:58.099,2016-03-03 14:42:02.859,Standing,l13011419151518,2016-03-03 14:40:58.099,,
2016-03-03 14:42:02.873,2016-03-03 14:41:04.997,2016-03-03 14:42:02.859,Elevator,l13011419151518,2016-03-03 14:41:04.997,,
2016-03-03 14:42:02.880,2016-03-03 14:41:09.283,2016-03-03 14:42:02.859,Up,l13011419151518,2016-03-03 14:41:09.283,,
2016-03-03 14:44:22.732,2016-03-03 14:44:06.642,2016-03-03 14:44:22.727,Texting,l13011419151518,2016-03-03 14:44:06.642,,
2016-03-03 14:45:27.846,2016-03-03 14:44:09.923,2016-03-03 14:45:27.841,Standing,l13011419151518,2016-03-03 14:44:09.923,,
2016-03-03 14:45:28.124,2016-03-03 14:44:45.031,2016-03-03 14:45:28.119,Elevator,l13011419151518,2016-03-03 14:44:45.031,,
2016-03-03 14:45:28.472,2016-03-03 14:44:46.650,2016-03-03 14:45:28.466,Down,l13011419151518,2016-03-03 14:44:46.650,,
2016-03-03 14:46:30.712,2016-03-03 14:43:30.590,2016-03-03 14:46:30.704,Wear ON,l13011419151518,2016-03-03 14:43:30.590,,
2016-03-03 14:48:43.022,2016-03-03 14:46:33.059,2016-03-03 14:48:43.017,City,l13011419151518,2016-03-03 14:46:33.059,,
2016-03-03 14:48:43.603,2016-03-03 14:46:32.530,2016-03-03 14:48:43.593,Biking,l13011419151518,2016-03-03 14:46:32.530,,
2016-03-03 14:50:52.202,2016-03-03 14:49:42.987,2016-03-03 14:50:52.198,Stairs,l13011419151518,2016-03-03 14:49:42.987,,
2016-03-03 14:50:52.409,2016-03-03 14:49:43.401,2016-03-03 14:50:52.395,Up,l13011419151518,2016-03-03 14:49:43.401,,
2016-03-03 14:51:06.382,2016-03-03 14:49:20.910,2016-03-03 14:51:06.378,Bag,l13011419151518,2016-03-03 14:49:20.910,,
2016-03-03 14:51:43.966,2016-03-03 14:49:21.752,2016-03-03 14:51:43.948,Walking,l13011419151518,2016-03-03 14:49:21.752,,
2016-03-03 14:51:53.468,2016-03-03 14:46:31.773,2016-03-03 14:51:53.462,Wear ON,l13011419151518,2016-03-03 14:46:31.773,,
2016-03-03 14:52:27.025,2016-03-03 14:52:06.635,2016-03-03 14:52:27.006,Shelf unload,l13011419151518,2016-03-03 14:52:06.635,,
2016-03-03 14:52:55.409,2016-03-03 14:52:31.094,2016-03-03 14:52:55.401,Shelf reload,l13011419151518,2016-03-03 14:52:31.094,,
2016-03-03 14:52:56.287,2016-03-03 14:51:43.980,2016-03-03 14:52:56.271,Standing,l13011419151518,2016-03-03 14:51:43.980,,
2016-03-03 14:56:46.705,2016-03-03 14:53:32.679,2016-03-03 14:56:46.701,Lying,l13011419151518,2016-03-03 14:53:32.679,,
2016-03-03 14:59:05.907,2016-03-03 14:56:50.996,2016-03-03 14:59:05.902,Sitting,l13011419151518,2016-03-03 14:56:50.996,,
2016-03-03 15:01:26.636,2016-03-03 14:59:17.998,2016-03-03 14:59:59.999,Standing,l13011419151518,2016-03-03 14:59:17.998,,
2016-03-03 15:01:26.679,2016-03-03 14:59:20.314,2016-03-03 14:59:59.999,Laundry,l13011419151518,2016-03-03 14:59:20.314,,
