HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-02-25 13:40:33.429,2016-02-25 13:40:30.711,2016-02-25 13:40:33.423,Walking,l13011419151518,2016-02-25 13:40:30.711,,
2016-02-25 13:40:56.573,2016-02-25 13:40:41.180,2016-02-25 13:40:56.568,Down,l13011419151518,2016-02-25 13:40:41.180,,
2016-02-25 13:40:57.053,2016-02-25 13:40:33.437,2016-02-25 13:40:57.049,Elevator,l13011419151518,2016-02-25 13:40:33.437,,
2016-02-25 13:40:59.322,2016-02-25 13:40:52.038,2016-02-25 13:40:59.318,Texting,l13011419151518,2016-02-25 13:40:52.038,,
2016-02-25 13:42:15.263,2016-02-25 13:41:29.455,2016-02-25 13:42:15.258,City,l13011419151518,2016-02-25 13:41:29.455,,
2016-02-25 13:42:31.058,2016-02-25 13:40:57.604,2016-02-25 13:42:31.046,Walking,l13011419151518,2016-02-25 13:40:57.604,,
2016-02-25 13:42:31.695,2016-02-25 13:41:59.291,2016-02-25 13:42:31.691,Telling Story,l13011419151518,2016-02-25 13:41:59.291,,
2016-02-25 13:42:31.702,2016-02-25 13:42:31.066,2016-02-25 13:42:31.691,Standing,l13011419151518,2016-02-25 13:42:31.066,,
2016-02-25 13:42:38.109,2016-02-25 13:42:32.215,2016-02-25 13:42:38.105,Standing,l13011419151518,2016-02-25 13:42:32.215,,
2016-02-25 13:43:04.474,2016-02-25 13:42:38.811,2016-02-25 13:43:04.469,Vending Machine,l13011419151518,2016-02-25 13:42:38.811,,
2016-02-25 13:44:13.425,2016-02-25 13:43:05.515,2016-02-25 13:44:13.419,Walking,l13011419151518,2016-02-25 13:43:05.515,,
2016-02-25 13:46:28.624,2016-02-25 13:43:42.669,2016-02-25 13:46:28.620,City,l13011419151518,2016-02-25 13:43:42.669,,
2016-02-25 13:46:28.632,2016-02-25 13:44:13.430,2016-02-25 13:46:28.620,Jog/Running,l13011419151518,2016-02-25 13:44:13.430,,
2016-02-25 13:46:28.643,2016-02-25 13:44:15.353,2016-02-25 13:46:28.620,Frisbee,l13011419151518,2016-02-25 13:44:15.353,,
2016-02-25 13:48:01.310,2016-02-25 13:46:34.821,2016-02-25 13:48:01.302,Walking,l13011419151518,2016-02-25 13:46:34.821,,
2016-02-25 13:48:01.319,2016-02-25 13:46:36.131,2016-02-25 13:48:01.302,City,l13011419151518,2016-02-25 13:46:36.131,,
2016-02-25 13:48:01.327,2016-02-25 13:47:50.885,2016-02-25 13:48:01.302,Telling Story,l13011419151518,2016-02-25 13:47:50.885,,
2016-02-25 13:48:08.433,2016-02-25 13:48:02.748,2016-02-25 13:48:08.429,Walking,l13011419151518,2016-02-25 13:48:02.748,,
2016-02-25 13:48:32.270,2016-02-25 13:48:08.436,2016-02-25 13:48:32.265,Escalator,l13011419151518,2016-02-25 13:48:08.436,,
2016-02-25 13:48:32.277,2016-02-25 13:48:09.642,2016-02-25 13:48:32.265,Up,l13011419151518,2016-02-25 13:48:09.642,,
2016-02-25 13:48:35.978,2016-02-25 13:48:33.035,2016-02-25 13:48:35.966,Walking,l13011419151518,2016-02-25 13:48:33.035,,
2016-02-25 13:49:01.823,2016-02-25 13:48:35.988,2016-02-25 13:49:01.809,Stairs,l13011419151518,2016-02-25 13:48:35.988,,
2016-02-25 13:49:01.842,2016-02-25 13:48:36.870,2016-02-25 13:49:01.809,Down,l13011419151518,2016-02-25 13:48:36.870,,
2016-02-25 13:49:01.859,2016-02-25 13:48:52.235,2016-02-25 13:49:01.809,Texting,l13011419151518,2016-02-25 13:48:52.235,,
2016-02-25 13:52:31.528,2016-02-25 13:49:03.875,2016-02-25 13:52:31.523,Walking,l13011419151518,2016-02-25 13:49:03.875,,
2016-02-25 13:52:38.009,2016-02-25 13:52:31.532,2016-02-25 13:52:37.977,Stop Light,l13011419151518,2016-02-25 13:52:31.532,,
2016-02-25 13:53:38.134,2016-02-25 13:52:38.014,2016-02-25 13:53:38.128,Walking,l13011419151518,2016-02-25 13:52:38.014,,
2016-02-25 13:57:45.296,2016-02-25 13:54:07.348,2016-02-25 13:57:45.291,MBTA,l13011419151518,2016-02-25 13:54:07.348,,
2016-02-25 13:57:48.501,2016-02-25 13:53:38.137,2016-02-25 13:57:48.484,Standing,l13011419151518,2016-02-25 13:53:38.137,,
2016-02-25 13:59:07.139,2016-02-25 13:49:46.018,2016-02-25 13:59:07.134,Telling Story,l13011419151518,2016-02-25 13:49:46.018,,
2016-02-25 14:00:01.309,2016-02-25 13:59:05.737,2016-02-25 13:59:59.999,Phone Talking,l13011419151518,2016-02-25 13:59:05.737,,
2016-02-25 14:00:07.152,2016-02-25 13:57:48.513,2016-02-25 13:59:59.999,Walking,l13011419151518,2016-02-25 13:57:48.513,,
2016-02-25 14:04:06.411,2016-02-25 13:49:04.397,2016-02-25 13:59:59.999,City,l13011419151518,2016-02-25 13:49:04.397,,
