HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2016-04-05 13:54:31.855,2016-04-05 13:53:30.478,2016-04-05 13:54:31.850,Treadmill,l13011419151518,2016-04-05 13:53:30.478,,
2016-04-05 13:54:32.246,2016-04-05 13:53:28.365,2016-04-05 13:54:32.242,Jog/Running,l13011419151518,2016-04-05 13:53:28.365,,
2016-04-05 13:56:20.680,2016-04-05 13:54:46.623,2016-04-05 13:56:20.676,3.5 mph,l13011419151518,2016-04-05 13:54:46.623,,
2016-04-05 13:56:21.113,2016-04-05 13:54:47.642,2016-04-05 13:56:21.109,Treadmill,l13011419151518,2016-04-05 13:54:47.642,,
2016-04-05 13:56:21.666,2016-04-05 13:54:36.806,2016-04-05 13:56:21.647,Walking,l13011419151518,2016-04-05 13:54:36.806,,
2016-04-05 13:59:18.480,2016-04-05 13:56:45.409,2016-04-05 13:59:18.459,Sweeping,l13011419151518,2016-04-05 13:56:45.409,,
2016-04-05 13:59:19.654,2016-04-05 13:56:44.894,2016-04-05 13:59:19.638,Walking,l13011419151518,2016-04-05 13:56:44.894,,
2016-04-05 13:59:33.181,2016-04-05 13:43:31.962,2016-04-05 13:59:33.177,Wear ON,l13011419151518,2016-04-05 13:43:31.962,,
2016-04-05 14:02:02.526,2016-04-05 13:59:56.719,2016-04-05 13:59:59.999,Laundry,l13011419151518,2016-04-05 13:59:56.719,,
2016-04-05 14:02:03.188,2016-04-05 13:59:54.245,2016-04-05 13:59:59.999,Standing,l13011419151518,2016-04-05 13:59:54.245,,
